,Image,RAM_Tags,YOLO_Tags
2496,35294.jpg,car | city street | cross | crosswalk | girl | person | pavement | ponytail | road | sandal | street corner | walk | woman,"6 person, 2 car"
2497,35308.jpg,blue | car | city street | cross | crosswalk | drive | person | intersection | pavement | pedestrian | road | sedan | street corner | suv | walk | woman,"4 person, 2 car"
2498,35322.jpg,blue | car | city street | cross | drive | person | intersection | pavement | road | sedan | street corner | suv | walk | woman,"6 person, 3 car, 1 traffic light"
2499,35336.jpg,car | city street | cross | person | intersection | pavement | road | street corner | walk | woman,"4 person, 4 car"
2500,35350.jpg,car | city street | cross | person | pavement | road | sedan | stand | street corner | walk | woman,"1 person, 5 car"
2501,35364.jpg,car | city street | cross | person | pavement | road | street corner | walk | woman,4 car
2502,35378.jpg,car | city street | cross | person | man | pavement | road | street corner | walk | woman,"4 car, 1 traffic light"
2503,35392.jpg,car | cross | person | pavement | phone | road | street corner | walk | woman,3 car
2504,35406.jpg,car | cross | person | officer | pavement | police | road | stand | street corner | walk | woman,"3 car, 1 traffic light"
2505,35420.jpg,car | city street | cross | person | pavement | road | stand | street corner | walk | woman,4 car
2506,35434.jpg,car | city street | cross | person | pavement | road | stand | street corner | walk | woman,3 car
2507,35448.jpg,car | catch | city street | cross | person | pavement | road | stand | street corner | take | walk | woman,"3 person, 3 car"
2508,35462.jpg,car | city street | cross | person | pavement | road | stand | street corner | walk | woman,"2 person, 3 car"
2509,35476.jpg,sea,"3 person, 4 car"
2510,35490.jpg,sea,"3 person, 4 car"
2511,35504.jpg,car | city street | cross | person | pavement | road | walk | woman,"5 person, 3 car"
2512,35518.jpg,car | city street | cross | girl | person | pavement | ponytail | road | spray | street corner | walk | woman,"3 person, 5 car"
2513,35532.jpg,car | city street | girl | person | leash | legging | pavement | ponytail | road | spray | street corner | sweatshirt | tight | walk | woman,"2 person, 5 car"
2514,35546.jpg,bag | blue | car | city street | cross | hose | leash | pavement | road | sedan | shopping bag | spray | stand | street corner | walk | white | woman,"5 person, 7 car"
2515,35560.jpg,car | smartphone | check | city street | cross | pavement | phone | road | spray | stand | street corner | walk | woman,"5 person, 6 car, 1 traffic light"
2516,35574.jpg,car | smartphone | check | city street | cross | girl | pavement | phone | road | stand | street corner | walk | woman,"5 person, 5 car, 1 handbag"
2517,35588.jpg,car | city street | cross | person | pavement | road | spray | stand | street corner | walk | woman,"3 person, 5 car, 1 traffic light"
2518,35602.jpg,car | city street | cross | girl | pavement | road | stand | street corner | walk | woman,"5 person, 4 car, 2 handbag"
2519,35616.jpg,car | city street | cross | pavement | road | stand | street corner | walk | woman,"6 person, 4 car, 2 handbag"
2520,35630.jpg,black | car | catch | leash | legging | pavement | road | street corner | walk | woman,"10 person, 4 car, 4 handbag, 2 skateboard, 1 cell phone"
2521,35644.jpg,car | city street | cross | pavement | road | street corner | walk | woman,"10 person, 1 bicycle, 4 car, 1 traffic light, 1 parking meter, 2 handbag"
2522,35658.jpg,car | city street | cross | person | pavement | road | stand | street corner | walk | woman,"9 person, 2 car, 1 motorcycle, 1 traffic light"
2523,35672.jpg,taxi | car | city street | cross | girl | person | pavement | road | walk | woman,"12 person, 2 car, 1 motorcycle, 1 traffic light, 4 handbag"
2524,35686.jpg,taxi | car | city street | cross | girl | person | pavement | road | stand | street corner | walk | woman,"11 person, 3 car, 1 motorcycle, 2 backpack, 1 handbag"
2525,35700.jpg,taxi | car | city street | cross | green | person | pavement | road | stand | street corner | walk | woman,"10 person, 1 bicycle, 2 car, 1 backpack, 1 handbag"
2526,35714.jpg,taxi | car | city street | cross | green | person | pavement | road | stand | street corner | walk | woman,"10 person, 1 bicycle, 2 car, 2 backpack"
2527,35728.jpg,taxi | car | city street | cross | crosswalk | person | pavement | pedestrian | road | stand | street corner | walk | woman,"9 person, 2 car, 1 backpack, 2 handbag"
2528,35742.jpg,taxi | car | city street | cross | girl | person | pavement | road | stand | street corner | walk | woman,"7 person, 2 car, 1 backpack"
2529,35756.jpg,car | city street | cross | crosswalk | girl | person | pavement | road | stand | street corner | walk | woman,"6 person, 2 car"
2530,35770.jpg,car | city street | cross | crosswalk | girl | person | pavement | pedestrian | road | stand | street corner | walk | woman,"7 person, 2 car"
2531,35784.jpg,city street | cross | crosswalk | girl | person | pavement | road | stand | street corner | walk | woman,"10 person, 1 car"
2532,35798.jpg,cane | city street | cross | crosswalk | person | pavement | pedestrian | road | stand | street corner | walk | woman,"7 person, 3 car, 1 truck, 1 traffic light"
2533,35812.jpg,man | sea,"11 person, 3 car, 1 truck"
2534,35826.jpg,sea,"3 person, 3 car, 1 truck"
2535,35840.jpg,man | sea,"4 car, 1 truck"
2536,35854.jpg,sea,"3 car, 1 truck"
2537,35868.jpg,sea,"3 person, 2 car, 1 truck"
2538,35882.jpg,sea,"6 person, 5 car"
2539,35896.jpg,sea,"9 person, 5 car, 1 truck"
2540,35910.jpg,sea,"9 person, 4 car"
2541,35924.jpg,sea,"6 person, 2 car, 1 traffic light"
2542,35938.jpg,bus | car | city bus | city street | cross | crosswalk | girl | person | intersection | pavement | road | spray | street corner | walk | woman,"3 person, 4 car"
2543,35952.jpg,bus | car | city street | cross | crosswalk | girl | jog | pavement | ride | road | walk | woman,"6 person, 4 car"
2544,35966.jpg,car | city street | cross | girl | hose | person | pavement | road | spray | walk | woman,"3 person, 3 car, 1 traffic light"
2545,35980.jpg,blue | bus | car | city bus | city street | cross | crosswalk | drive | person | intersection | man | pavement | pedestrian | road | street corner | tour bus | walk,"3 person, 4 car"
2546,35994.jpg,blue | bus | car | city bus | city street | cross | crosswalk | person | intersection | jog | man | ride | road | walk | woman,"3 person, 4 car"
2547,36008.jpg,blue | bus | car | city bus | city street | cross | crosswalk | person | jog | man | road | walk | woman,"2 person, 4 car, 1 traffic light"
2548,36022.jpg,bus | car | city bus | city street | crack | cross | crosswalk | person | jog | man | pavement | road | spray | street corner | walk,"4 person, 2 car, 1 traffic light"
2549,36036.jpg,bus | car | city bus | city street | cross | person | jog | man | pavement | road | run | shirt | walk,"5 person, 2 car, 1 traffic light"
2550,36050.jpg,blue | boy | bus | car | child | city bus | city street | cross | person | man | pavement | road | street corner | walk,"6 person, 2 car"
2551,36064.jpg,arm | boy | cross | hand | person | jeans | man | pavement | road | stand | street corner | walk,"6 person, 3 car"
2552,36078.jpg,boy | car | city street | cross | crosswalk | person | man | pavement | road | shirt | skateboarder | walk,"5 person, 2 car"
2553,36092.jpg,boy | car | city street | cross | person | man | pavement | road | shirt | walk | white,"6 person, 2 car"
2554,36106.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk,"6 person, 2 car"
2555,36120.jpg,car | city street | crack | cross | person | intersection | man | pavement | road | sedan | street corner | suv | walk | white,"6 person, 4 car"
2556,36134.jpg,blue | car | city street | cross | crosswalk | person | intersection | man | pavement | road | stand | street corner | walk,"5 person, 4 car"
2557,36148.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"4 person, 5 car, 1 traffic light"
2558,36162.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"2 person, 5 car"
2559,36176.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | woman,"2 person, 5 car, 1 traffic light"
2560,36190.jpg,car | city street | cross | crosswalk | person | man | pavement | pedestrian | road | street corner | walk,"3 person, 4 car"
2561,36204.jpg,car | city street | cross | person | limo | pavement | pedestrian | road | sedan | street corner | walk,"5 person, 3 car"
2562,36218.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | stand | street corner | walk,"6 person, 2 car, 1 backpack, 1 skateboard"
2563,36232.jpg,car | city street | cross | crosswalk | crowded | person | intersection | pavement | pedestrian | road | stand | street corner | walk,"5 person, 3 car"
2564,36246.jpg,car | city | city street | cross | crosswalk | crowded | person | intersection | pavement | pedestrian | road | street corner | walk,"6 person, 2 car"
2565,36260.jpg,sea,"5 person, 2 car, 1 skateboard"
2566,36274.jpg,sea,"6 person, 2 car"
2567,36288.jpg,sea,"6 person, 2 car"
2568,36302.jpg,sea,"6 person, 2 car"
2569,36316.jpg,sea,"7 person, 3 car, 1 traffic light"
2570,36330.jpg,sea,"5 person, 3 car, 1 traffic light"
2571,36344.jpg,sea,"4 car, 1 traffic light"
2572,36358.jpg,sea,"3 car, 1 traffic light"
2573,36372.jpg,sea,"5 person, 3 car"
2574,36386.jpg,sea,"5 person, 2 car"
2575,36400.jpg,sea,"5 person, 1 bicycle, 2 car, 1 handbag"
2576,36414.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | shopping bag | street corner | walk | woman,"6 person, 1 bicycle, 2 car, 1 motorcycle, 1 traffic light"
2577,36428.jpg,city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | shopping bag | skateboarder | street corner | walk | woman,"5 person, 1 bicycle, 2 car, 1 motorcycle, 1 traffic light"
2578,36442.jpg,bag | car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | shopping bag | shopping cart | street corner | walk | woman,"5 person, 2 car, 1 motorcycle, 1 traffic light"
2579,36456.jpg,chessboard | chess | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"8 person, 2 car, 2 motorcycle"
2580,36470.jpg,city street | cross | crosswalk | girl | person | pavement | road | street corner | walk | woman,"7 person, 2 car, 1 cell phone"
2581,36484.jpg,bag | car | city street | cross | dress | person | pavement | road | street corner | walk | woman,"7 person, 2 car, 1 motorcycle"
2582,36498.jpg,taxi | car | catch | cross | person | man | pavement | photo | road | sign | stand | street corner | street sign | take | walk | woman,"5 person, 2 car, 1 dog"
2583,36512.jpg,taxi | car | catch | person | man | pavement | road | sign | stand | street corner | street sign | take | walk | woman,"6 person, 3 car, 1 fire hydrant, 1 dog"
2584,36526.jpg,taxi | car | catch | cross | person | pavement | photo | road | sign | stand | street corner | take | walk | woman,"5 person, 3 car, 1 motorcycle"
2585,36540.jpg,car | catch | person | man | pavement | photo | road | sign | stand | street corner | street sign | take | walk | woman,"5 person, 2 car, 1 motorcycle, 1 fire hydrant, 1 handbag"
2586,36554.jpg,car | chessboard | city street | person | pavement | road | shopping bag | stand | street corner | walk | woman,"8 person, 2 car, 1 motorcycle"
2587,36568.jpg,car | cross | person | pavement | photo | picture | road | street corner | take | walk | woman,"3 person, 2 car"
2588,36582.jpg,car | cross | person | pavement | photo | road | sedan | shopping bag | street corner | take | walk | woman,"5 person, 2 car"
2589,36596.jpg,car | city street | cross | dress | person | pavement | photo | road | street corner | take | walk | woman,"6 person, 2 car"
2590,36610.jpg,car | city street | cross | dress | person | pavement | road | shopping bag | street corner | walk | woman,"7 person, 2 car, 2 handbag"
2591,36624.jpg,car | city street | cross | dress | person | pavement | road | street corner | umbrella | walk | woman,"6 person, 2 car, 1 backpack"
2592,36638.jpg,car | city street | cross | dress | person | pavement | road | street corner | walk | woman,"5 person, 2 car"
2593,36652.jpg,car | city street | cross | dress | person | pavement | road | shopping bag | street corner | walk | woman,"4 person, 2 car"
2594,36666.jpg,car | city street | cross | dress | person | pavement | photo | road | street corner | take | walk | woman,"3 person, 2 car"
2595,36680.jpg,car | city street | cross | dress | person | intersection | pavement | road | shopping bag | street corner | walk | woman,"4 person, 2 car"
2596,36694.jpg,car | city street | cross | dress | person | intersection | pavement | road | street corner | walk | woman,"4 person, 2 car"
2597,36708.jpg,car | city street | cross | person | intersection | pavement | pedestrian | road | shopping bag | street corner | walk | woman,"2 person, 3 car"
2598,36722.jpg,car | city street | cross | dress | person | intersection | pavement | road | street corner | walk | woman,"5 person, 2 car, 2 skateboard"
2599,36736.jpg,car | city street | cross | person | intersection | man | pavement | pedestrian | road | sedan | shopping bag | street corner | walk | woman,"4 person, 1 car"
2600,36750.jpg,man | sea,"4 person, 2 car, 1 backpack, 1 skateboard"
2601,36764.jpg,sea,"4 person, 2 car, 1 backpack, 1 skis"
2602,36778.jpg,sea,"4 person, 2 car, 2 backpack"
2603,36792.jpg,sea,"4 person, 2 car, 1 traffic light, 1 backpack, 1 handbag"
2604,36806.jpg,man | sea,"7 person, 2 car, 1 traffic light, 1 backpack, 1 handbag"
2605,36820.jpg,car | city street | cross | person | intersection | man | pavement | road | sedan | street corner | suv | walk,"5 person, 2 car, 1 backpack"
2606,36834.jpg,black | car | city street | cross | person | intersection | man | park | road | sedan | stand | street corner | suv | walk,"7 person, 2 car, 1 backpack, 1 handbag"
2607,36848.jpg,black | car | city street | curb | drive | intersection | license plate | park | pavement | road | sedan | street corner | suv,"7 person, 2 car"
2608,36862.jpg,black | car | city street | curb | drive | intersection | park | pavement | road | sedan | street corner | suv,"7 person, 2 car, 1 skateboard"
2609,36876.jpg,car | city street | cross | person | intersection | pavement | road | sedan | street corner | walk | woman,"7 person, 2 car"
2610,36890.jpg,car | city street | cross | person | intersection | man | pavement | road | sedan | street corner | walk | woman,"5 person, 2 car, 1 motorcycle, 1 traffic light"
2611,36904.jpg,car | city street | cross | person | skate | intersection | man | pavement | ride | road | scooter | sedan | skateboard | skateboarder | street corner | walk,"8 person, 2 car, 1 motorcycle"
2612,36918.jpg,car | city street | cross | person | intersection | pavement | road | sedan | shopping bag | street corner | walk | woman,"8 person, 2 car, 1 motorcycle, 1 traffic light"
2613,36932.jpg,car | city street | cross | person | intersection | man | pavement | pedestrian | road | sedan | street corner | suv | walk,"8 person, 2 car, 1 traffic light"
2614,36946.jpg,car | city street | cross | person | intersection | man | pavement | road | sedan | street corner | suv | walk,"10 person, 2 car, 1 handbag"
2615,36960.jpg,black | car | city street | curb | drive | person | intersection | man | road | sedan | street corner | suv | walk,"6 person, 2 car, 1 backpack"
2616,36974.jpg,car | city street | cross | person | man | pavement | road | sedan | street corner | suv | walk,"7 person, 2 car"
2617,36988.jpg,car | city street | cross | person | intersection | man | pavement | road | sedan | street corner | walk,"7 person, 2 car"
2618,37002.jpg,car | city street | cross | person | intersection | man | pavement | pedestrian | road | sedan | street corner | walk,"8 person, 2 car"
2619,37016.jpg,car | city street | cross | person | intersection | man | pavement | pedestrian | road | sedan | street corner | walk,"9 person, 2 car"
2620,37030.jpg,car | city street | cross | person | intersection | man | pavement | pedestrian | road | sedan | shopping bag | street corner | walk | woman,"8 person, 2 car"
2621,37044.jpg,car | city street | cross | person | intersection | man | pavement | pedestrian | road | sedan | street corner | suv | walk,"10 person, 2 car, 1 backpack"
2622,37058.jpg,black | car | city street | cross | curb | person | intersection | man | pavement | pedestrian | road | sedan | street corner | suv | walk,"7 person, 2 car, 1 backpack, 1 handbag"
2623,37072.jpg,black | car | city street | cross | curb | person | intersection | man | pavement | pedestrian | road | sedan | street corner | suv | walk,"9 person, 2 car, 1 backpack, 3 handbag"
2624,37086.jpg,black | car | city street | curb | drive | person | intersection | man | park | pavement | road | sedan | street corner | suv | walk,"8 person, 2 car, 2 handbag"
2625,37100.jpg,car | city street | cross | person | intersection | man | pavement | road | sedan | street corner | suv | walk | woman,"9 person, 2 car, 1 handbag"
2626,37114.jpg,car | city street | cross | person | skate | intersection | man | pavement | ride | road | scooter | sedan | skateboard | skateboarder | street corner | suv | walk,"9 person, 2 car, 1 backpack, 4 handbag, 1 suitcase"
2627,37128.jpg,car | city street | cross | person | intersection | pavement | pedestrian | road | sedan | street corner | walk,"9 person, 2 car"
2628,37142.jpg,car | city street | cross | person | intersection | pavement | pedestrian | road | sedan | street corner | suv | walk,"8 person, 2 car, 1 handbag"
2629,37156.jpg,man | sea,"7 person, 2 car"
2630,37170.jpg,sea,"8 person, 2 car, 1 backpack"
2631,37184.jpg,sea,"7 person, 2 car, 1 handbag"
2632,37198.jpg,sea,"7 person, 2 car, 1 handbag"
2633,37212.jpg,sea,"8 person, 2 car"
2634,37226.jpg,sea,"8 person, 2 car, 1 backpack"
2635,37240.jpg,sea,"8 person, 2 car, 1 backpack, 2 handbag"
2636,37254.jpg,sea,"11 person, 4 car, 1 backpack"
2637,37268.jpg,sea,"9 person, 2 car, 1 backpack, 2 handbag"
2638,37282.jpg,sea,"8 person, 2 car, 1 backpack, 2 handbag"
2639,37296.jpg,black | car | city street | cross | drive | person | intersection | pavement | road | sedan | street corner | suv | walk | woman,"9 person, 3 car, 3 handbag"
2640,37310.jpg,car | city street | cross | person | intersection | pavement | pedestrian | road | sedan | shopping bag | street corner | suv | walk | woman,"9 person, 3 car, 1 motorcycle"
2641,37324.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | shopping bag | street corner | walk | woman,"9 person, 4 car, 3 handbag"
2642,37338.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | stop sign | street corner | traffic sign | walk | woman,"11 person, 3 car, 1 traffic light, 4 handbag"
2643,37352.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"9 person, 2 car"
2644,37366.jpg,car | city street | cross | crosswalk | person | lollipop | intersection | pavement | pedestrian | road | street corner | walk,"11 person, 2 car, 1 motorcycle, 1 handbag"
2645,37380.jpg,car | city street | cross | crosswalk | person | lollipop | skate | intersection | pavement | pedestrian | road | street corner | walk,"13 person, 3 car, 4 handbag"
2646,37394.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | woman | zebra crossing,"11 person, 3 car, 1 motorcycle"
2647,37408.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman | zebra crossing,"11 person, 3 car, 1 motorcycle, 1 backpack, 1 handbag, 1 skateboard"
2648,37422.jpg,car | city street | cross | crosswalk | person | intersection | jog | man | pavement | road | street corner | walk | woman,"11 person, 3 car, 1 traffic light, 1 backpack, 1 handbag"
2649,37436.jpg,car | city street | cross | crosswalk | person | man | pavement | road | street corner | walk,"14 person, 4 car, 1 motorcycle, 1 backpack"
2650,37450.jpg,cane | city street | cross | crosswalk | dress shirt | man | pavement | road | shirt | street corner | tie | walk,"11 person, 3 car, 1 motorcycle"
2651,37464.jpg,blue | bus | car | city bus | city street | cross | person | jog | man | pavement | road | street corner | walk | woman,"15 person, 4 car, 1 motorcycle"
2652,37478.jpg,blue | bus | car | city bus | city street | curb | drive | intersection | license plate | road | sedan | silver | street corner | suv | tour bus,"12 person, 3 car, 1 motorcycle, 1 traffic light, 1 handbag"
2653,37492.jpg,blue | building | bus | car | city bus | city street | curb | drive | intersection | license plate | minivan | road | sedan | silver | street corner | suv | vehicle,"11 person, 5 car, 1 motorcycle"
2654,37506.jpg,blue | bus | bus stop | car | city bus | city street | curb | drive | intersection | license plate | road | street corner,"14 person, 4 car, 1 motorcycle"
2655,37520.jpg,blue | bus | bus stop | car | city bus | city street | curb | drive | intersection | license plate | road | street corner | tour bus,"10 person, 2 car, 1 motorcycle"
2656,37534.jpg,blue | bus | bus stop | car | city bus | city street | curb | drive | intersection | license plate | park | road | street corner,"7 person, 3 car, 1 traffic light"
2657,37548.jpg,black | blue | bus | car | city bus | city street | curb | drive | license plate | park | road | street corner,"7 person, 4 car, 1 traffic light"
2658,37562.jpg,black | blue | bus | bus stop | car | city bus | city street | curb | drive | license plate | park | pavement | road | sedan | street corner | suv | vehicle,"8 person, 3 car, 1 traffic light"
2659,37576.jpg,black | blue | bus | car | city bus | city street | curb | drive | license plate | park | pavement | road | sedan | street corner | suv | vehicle,"7 person, 3 car"
2660,37590.jpg,black | bus | car | city bus | city street | curb | drive | intersection | license plate | park | road | sedan | street corner | suv | vehicle,"4 person, 3 car"
2661,37604.jpg,black | bus | car | city bus | city street | curb | drive | person | license plate | park | pavement | road | sedan | street corner | suv | vehicle | walk | woman,"5 person, 2 car"
2662,37618.jpg,sea,"6 person, 2 car"
2663,37632.jpg,bus | car | city street | curb | drive | person | intersection | license plate | park | pavement | road | sedan | street corner | suv | walk,"7 person, 2 car, 1 traffic light, 1 handbag, 1 skateboard"
2664,37646.jpg,man | sea,"8 person, 2 car, 2 handbag, 1 skateboard"
2665,37660.jpg,sea,"9 person, 2 car, 2 handbag, 1 skateboard"
2666,37674.jpg,sea,"6 person, 2 car"
2667,37688.jpg,sea,"5 person, 2 car"
2668,37702.jpg,sea,"7 person, 2 car"
2669,37716.jpg,sea,"8 person, 2 car"
2670,37730.jpg,sea,"8 person, 1 bicycle, 2 car"
2671,37744.jpg,car | city street | cross | crosswalk | girl | person | intersection | pavement | pedestrian | road | street corner | walk | woman,"8 person, 3 bicycle, 3 car"
2672,37758.jpg,car | child | city street | cross | crosswalk | girl | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"4 person, 1 bicycle, 4 car"
2673,37772.jpg,car | child | city street | cross | crosswalk | person | skate | intersection | man | ride | road | skateboard | skateboarder | stand | street corner | walk,"6 person, 4 car, 1 motorcycle"
2674,37786.jpg,car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk | woman,"6 person, 1 bicycle, 4 car, 1 traffic light, 1 skateboard"
2675,37800.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"7 person, 1 bicycle, 4 car"
2676,37814.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | suv | walk,"7 person, 1 bicycle, 3 car"
2677,37828.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | road | sedan | silver | street corner | suv | walk,"5 person, 1 bicycle, 3 car"
2678,37842.jpg,car | city street | cross | crosswalk | drive | person | intersection | road | sedan | silver | street corner | suv | walk,"3 person, 3 car"
2679,37856.jpg,car | city street | cross | person | intersection | man | pavement | road | sedan | stand | street corner | umbrella | walk | woman,"2 person, 1 bicycle, 4 car, 1 motorcycle"
2680,37870.jpg,car | city street | cross | person | man | pavement | road | sedan | street corner | suv | walk | woman,"5 person, 6 car, 1 motorcycle"
2681,37884.jpg,car | city street | cross | person | jog | pavement | road | sedan | street corner | suv | walk | woman,"2 person, 4 car, 1 skateboard"
2682,37898.jpg,car | city street | cross | person | intersection | jog | man | pavement | road | sedan | street corner | suv | walk | woman,"3 person, 5 car"
2683,37912.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | sedan | street corner | suv | vehicle | walk | woman,"2 person, 4 car"
2684,37926.jpg,car | city street | cross | crosswalk | person | intersection | license plate | man | park | pavement | road | sedan | street corner | suv | vehicle | walk,"3 person, 5 car"
2685,37940.jpg,car | city street | cross | crosswalk | dress | drive | girl | person | intersection | pavement | road | sedan | street corner | suv | walk | woman,"4 person, 4 car, 1 traffic light"
2686,37954.jpg,car | city street | cross | crosswalk | girl | intersection | road | street corner | walk | woman,"5 person, 3 car, 1 traffic light"
2687,37968.jpg,car | city street | cross | dress | girl | pavement | road | street corner | walk | woman,"4 person, 4 car, 1 traffic light, 1 backpack"
2688,37982.jpg,car | city street | cross | dress | girl | pavement | road | shoe | shopping bag | walk | woman,"4 person, 3 car"
2689,37996.jpg,car | city street | cross | person | intersection | man | park | pavement | road | sedan | street corner | suv | walk,"5 person, 4 car, 1 traffic light, 1 backpack"
2690,38010.jpg,car | city street | cross | person | intersection | man | pavement | pedestrian | road | sedan | street corner | walk,"6 person, 1 bicycle, 4 car, 1 backpack"
2691,38024.jpg,car | city street | cross | person | intersection | man | officer | pavement | pedestrian | road | street corner | walk,"6 person, 1 bicycle, 6 car, 1 motorcycle"
2692,38038.jpg,car | city street | cross | person | intersection | man | pavement | pedestrian | road | street corner | walk,"3 person, 6 car, 1 traffic light"
2693,38052.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | stand | street corner | walk,"4 person, 6 car, 1 traffic light, 1 backpack"
2694,38066.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | stand | street corner | walk,"4 person, 6 car, 1 traffic light, 2 backpack"
2695,38080.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | stand | street corner | walk,"5 person, 4 car, 1 traffic light, 1 backpack"
2696,38094.jpg,car | city street | cross | girl | person | pavement | road | stand | street corner | walk | woman,"5 person, 4 car, 1 backpack"
2697,38108.jpg,car | city street | cross | girl | person | intersection | pavement | pedestrian | road | street corner | walk | woman,"4 person, 5 car, 1 backpack"
2698,38122.jpg,car | city street | cross | person | intersection | pavement | pedestrian | road | street corner | walk | woman,"5 person, 5 car, 1 traffic light, 1 backpack"
2699,38136.jpg,car | city street | cross | person | pavement | pedestrian | road | street corner | walk | woman,"4 person, 4 car, 1 traffic light, 1 backpack"
2700,38150.jpg,car | city street | cross | person | pavement | pedestrian | road | street corner | walk,"5 person, 4 car, 1 traffic light, 1 backpack, 1 handbag"
2701,38164.jpg,car | city street | cross | person | intersection | man | pavement | pedestrian | road | street corner | walk,"6 person, 4 car, 1 handbag"
2702,38178.jpg,car | city street | cross | person | pavement | pedestrian | road | street corner | walk,"5 person, 3 car, 1 traffic light, 1 backpack, 2 handbag"
2703,38192.jpg,car | cross | person | man | pavement | road | sign | street corner | walk,"7 person, 3 car, 1 traffic light, 2 handbag"
2704,38206.jpg,car | city street | cross | person | man | pavement | pedestrian | road | sign | street corner | walk,"6 person, 3 car, 1 traffic light"
2705,38220.jpg,car | cross | dog | person | leash | man | pavement | road | street corner | walk | white | woman,"11 person, 3 car, 1 traffic light, 1 handbag"
2706,38234.jpg,car | cross | dog | person | leash | man | pavement | pet | road | walk | white | woman,"11 person, 4 car, 1 traffic light"
2707,38248.jpg,bag | boy | car | carry | cross | dog | flag | person | leash | man | pavement | road | shopping bag | street corner | walk | white,"8 person, 1 car"
2708,38262.jpg,car | cross | dog | person | leash | man | officer | pavement | police | road | shopping bag | walk,"10 person, 1 car, 1 umbrella, 1 handbag, 1 skateboard"
2709,38276.jpg,car | city street | cross | person | leash | man | officer | pavement | road | shopping bag | street corner | walk,"8 person, 1 car, 1 umbrella, 1 handbag"
2710,38290.jpg,car | city street | cross | flag | person | leash | man | pavement | road | street corner | walk | woman,"8 person, 1 car, 1 handbag"
2711,38304.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk,"7 person, 2 car, 1 umbrella"
2712,38318.jpg,car | curb | person | man | officer | park | pavement | police | road | sedan | stand | street corner | suv,"9 person, 4 car"
2713,38332.jpg,car | city street | curb | person | intersection | man | officer | park | pavement | police | road | sedan | stand | street corner | suv,"7 person, 8 car, 1 handbag, 1 surfboard"
2714,38346.jpg,car | city street | curb | person | intersection | man | park | pavement | road | sedan | stand | street corner | suv | walk,"8 person, 8 car, 1 handbag"
2715,38360.jpg,car | city street | cross | crosswalk | person | intersection | license plate | park | pavement | road | sedan | street corner | walk,"8 person, 5 car"
2716,38374.jpg,car | city street | crosswalk | curb | drive | person | intersection | license plate | park | pavement | road | sedan | street corner | suv | walk,"6 person, 4 car"
2717,38388.jpg,car | city street | cross | person | intersection | man | pavement | road | street corner | walk,"6 person, 4 car, 1 traffic light, 1 surfboard"
2718,38402.jpg,backpack | car | city street | couple | cross | person | man | pavement | road | skateboarder | street corner | walk,"3 person, 3 car, 1 traffic light"
2719,38416.jpg,car | city street | couple | cross | crosswalk | person | man | pavement | road | walk | woman,"3 person, 3 car, 1 traffic light"
2720,38430.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | walk | woman,"4 person, 4 car, 1 traffic light"
2721,38444.jpg,car | city street | cross | person | intersection | man | park | pavement | road | street corner | walk | woman,"4 person, 3 car, 1 traffic light, 1 backpack"
2722,38458.jpg,car | city street | person | man | park | pavement | road | sedan | stand | street corner | suv | walk | woman,"4 person, 3 car, 1 traffic light"
2723,38472.jpg,car | city street | cross | person | intersection | pavement | road | street corner | walk | woman,"4 person, 3 car"
2724,38486.jpg,car | city street | cross | dress | person | pavement | road | walk | woman,"5 person, 4 car, 1 traffic light"
2725,38500.jpg,car | city street | cross | crosswalk | dress | person | intersection | man | motorbike | motorcycle | pavement | ride | road | scooter | walk | woman,"3 person, 4 car, 1 traffic light"
